Subkingdom	Phylum	Subphylum	Superclass	Class	Subclass	Infraclass	Superorder	Order	Suborder	Infraorder	Superfamily	Family	Subfamily	Custom Subfamily	Tribe	Genus Group	Subtribe	Genus	Species Group	Subgenus	Species	Subspecies	Taxon Name	TSN	Taxonomic Rank	Fore Wisseman 2012-Clinger	Fore Wisseman 2012-Intolerant	Fore Wisseman 2012-Long Lived	Fore Wisseman 2012-Predator	Fore Wisseman 2012-Tolerant
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Muscomorpha		Empididae	Hemerodromiinae		Hemerodromiini	Chelifera/Metachela							Chelifera/Metachela	-5	Genus Group	True	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Muscomorpha		Empididae	Oreogetoninae					Oreogeton					Oreogeton	136377	Genus	True	True	True	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Muscomorpha		Ephydridae											Ephydridae	146893	Family	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Muscomorpha		Muscidae											Muscidae	150025	Family	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Muscomorpha		Phoridae											Phoridae	138921	Family	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Muscomorpha		Sciomyzidae											Sciomyzidae	144653	Family	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Muscomorpha		Syrphidae											Syrphidae	139621	Family	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Stratiomyomorpha		Stratiomyidae											Stratiomyidae	130150	Family	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Stratiomyomorpha		Stratiomyidae	Beridinae					Allognosta					Allognosta	130160	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Stratiomyomorpha		Stratiomyidae	Stratiomyinae		Oxycerini			Caloparyphus					Caloparyphus	130409	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Tabanomorpha		Athericidae											Athericidae	130928	Family	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Tabanomorpha		Athericidae						Atherix					Atherix	130929	Genus	True	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Tabanomorpha		Pelecorhynchidae						Glutops					Glutops	130915	Genus	False	False	True	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Tabanomorpha		Pelecorhynchidae						Glutops			bandus		Glutops bandus	130916	Species	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Tabanomorpha		Tabanidae											Tabanidae	130934	Family	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Tabanomorpha		Tabanidae	Chrysopsinae		Chrysopsini			Chrysops					Chrysops	131078	Genus	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Brachycera	Tabanomorpha		Tabanidae	Tabaninae		Tabanini			Hybomitra					Hybomitra	131321	Genus	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera														Nematocera	118832	Suborder	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Bibionomorpha		Mycetophilidae											Mycetophilidae	121636	Family	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Blephariceromorpha		Blephariceridae											Blephariceridae	121227	Family	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Blephariceromorpha		Blephariceridae	Blepharicerinae		Blepharicerini			Agathon					Agathon	121230	Genus	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Blephariceromorpha		Blephariceridae	Blepharicerinae		Blepharicerini			Blepharicera					Blepharicera	121255	Genus	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Blephariceromorpha		Deuterophlebiidae						Deuterophlebia					Deuterophlebia	121287	Genus	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae											Ceratopogonidae	127076	Family	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Ceratopogoninae										Ceratopogoninae	127338	Subfamily	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Ceratopogoninae		Ceratopogonini			Ceratopogon					Ceratopogon	127564	Genus	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Ceratopogoninae		Ceratopogonini			Monohelea					Monohelea	127575	Genus	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Ceratopogoninae		Ceratopogonini			Serromyia					Serromyia	127614	Genus	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Ceratopogoninae		Culicoidini			Culicoides					Culicoides	127340	Genus	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Ceratopogoninae		Palpomyiini								Palpomyiini	127774	Tribe	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Ceratopogoninae		Palpomyiini			Bezzia					Bezzia	127778	Genus	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Ceratopogoninae		Palpomyiini	Bezzia/Palpomyia							Bezzia/Palpomyia	-140	Genus Group	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Ceratopogoninae		Sphaeromiini			Probezzia					Probezzia	127729	Genus	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Ceratopogoninae		Sphaeromiini			Sphaeromias					Sphaeromias	127761	Genus	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Forcipomyiinae										Forcipomyiinae	127112	Subfamily	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Forcipomyiinae					Atrichopogon					Atrichopogon	127113	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Ceratopogonidae	Forcipomyiinae					Forcipomyia					Forcipomyia	127152	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chaoboridae											Chaoboridae	125886	Family	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chaoboridae	Chaoborinae					Chaoborus					Chaoborus	125904	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae											Chironomidae	127917	Family	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae										Chironominae	129228	Subfamily	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini								Chironomini	129229	Tribe	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Chironomus					Chironomus	129254	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Cryptochironomus					Cryptochironomus	129368	Genus	False	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Demicryptochironomus					Demicryptochironomus	129421	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Dicrotendipes					Dicrotendipes	129428	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Glyptotendipes					Glyptotendipes	129483	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Microtendipes					Microtendipes	129535	Genus	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Microtendipes	Microtendipes Pedellus Group				Microtendipes Pedellus Group	-24	Species Group	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Microtendipes	Microtendipes Rydalensis Group				Microtendipes Rydalensis Group	-141	Species Group	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Paracladopelma					Paracladopelma	129597	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Paratendipes					Paratendipes	129623	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Phaenopsectra					Phaenopsectra	129637	Genus	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Polypedilum					Polypedilum	129657	Genus	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Robackia					Robackia	129730	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Saetheria					Saetheria	129735	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Sergentia					Sergentia	129739	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Stenochironomus					Stenochironomus	129746	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Stictochironomus					Stictochironomus	129785	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Tribelos					Tribelos	129820	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Chironomini			Tribelos			jucundus		Tribelos jucundus	129827	Species	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Pseudochironomini			Pseudochironomus					Pseudochironomus	129851	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Tanytarsini								Tanytarsini	129872	Tribe	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Tanytarsini			Cladotanytarsus					Cladotanytarsus	129873	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Tanytarsini			Constempellina			brevicosta		Constempellina brevicosta	129885	Species	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Tanytarsini			Micropsectra					Micropsectra	129890	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Tanytarsini			Paratanytarsus					Paratanytarsus	129935	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Tanytarsini			Rheotanytarsus					Rheotanytarsus	129952	Genus	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Tanytarsini			Stempellina					Stempellina	129962	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Tanytarsini			Stempellinella					Stempellinella	129969	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Tanytarsini			Sublettea					Sublettea	129975	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Tanytarsini			Sublettea			coffmani		Sublettea coffmani	129976	Species	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Chironominae		Tanytarsini			Tanytarsus					Tanytarsus	129978	Genus	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Diamesinae										Diamesinae	128341	Subfamily	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Diamesinae		Boreoheptagyiini			Boreoheptagyia					Boreoheptagyia	128343	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Diamesinae		Diamesini			Diamesa					Diamesa	128355	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Diamesinae		Diamesini			Pagastia					Pagastia	128401	Genus	False	False	False	False	True
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Diamesinae		Diamesini			Potthastia					Potthastia	128408	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Diamesinae		Diamesini			Potthastia	Potthastia Gaedii Group				Potthastia Gaedii Group	-29	Species Group	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Diamesinae		Diamesini			Potthastia	Potthastia Longimanus Group				Potthastia Longimanus Group	-30	Species Group	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Diamesinae		Diamesini			Pseudodiamesa					Pseudodiamesa	128416	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Diamesinae		Protanypini			Protanypus					Protanypus	128431	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae										Orthocladiinae	128457	Subfamily	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae								Orthocladiinae Genus 5 (Coffman and Ferrington)		Orthocladiinae Genus 5 (Coffman and Ferrington)	-136	Species	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae								Orthocladiinae sp. RAI # 0004		Orthocladiinae sp. RAI # 0004	-135	Species	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Acricotopus					Acricotopus	128463	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Brillia					Brillia	128477	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Cardiocladius					Cardiocladius	128511	Genus	True	False	False	True	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Chaetocladius					Chaetocladius	128520	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Corynoneura					Corynoneura	128563	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Cricotopus					Cricotopus	128575	Genus	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Cricotopus		Cricotopus			Cricotopus (Cricotopus)	568521	Subgenus	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Cricotopus		Cricotopus	bicinctus		Cricotopus bicinctus	128583	Species	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Cricotopus		Cricotopus	trifascia		Cricotopus trifascia	128659	Species	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Cricotopus		Isocladius			Cricotopus (Isocladius)	568515	Subgenus	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Cricotopus		Nostococladius			Cricotopus (Nostococladius)	568516	Subgenus	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Cricotopus	Cricotopus Bicinctus Group				Cricotopus Bicinctus Group	-7	Species Group	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Cricotopus	Cricotopus Trifascia Group				Cricotopus Trifascia Group	-9	Species Group	True	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Diplocladius					Diplocladius	128670	Genus	False	False	False	False	True
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Diplocladius			cultriger		Diplocladius cultriger	128671	Species	False	False	False	False	True
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Eukiefferiella					Eukiefferiella	128689	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Eukiefferiella			cf. tirolensis		Eukiefferiella cf. tirolensis	-127	Species	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Eukiefferiella			claripennis		Eukiefferiella claripennis	128693	Species	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Eukiefferiella			coerulescens		Eukiefferiella coerulescens	128701	Species	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Eukiefferiella	Eukiefferiella Brehmi Group				Eukiefferiella Brehmi Group	-122	Species Group	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Eukiefferiella	Eukiefferiella Brevicalcar Group				Eukiefferiella Brevicalcar Group	-14	Species Group	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Eukiefferiella	Eukiefferiella Claripennis Group				Eukiefferiella Claripennis Group	-15	Species Group	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Eukiefferiella	Eukiefferiella Coerulescens Group				Eukiefferiella Coerulescens Group	-16	Species Group	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Eukiefferiella	Eukiefferiella Devonica Group				Eukiefferiella Devonica Group	-17	Species Group	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Eukiefferiella	Eukiefferiella Gracei Group				Eukiefferiella Gracei Group	-18	Species Group	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Eukiefferiella	Eukiefferiella Pseudomontana Group				Eukiefferiella Pseudomontana Group	-19	Species Group	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Eukiefferiella	Eukiefferiella Tirolensis Group				Eukiefferiella Tirolensis Group	-126	Species Group	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Heleniella					Heleniella	128730	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Heterotanytarsus					Heterotanytarsus	128734	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Heterotrissocladius					Heterotrissocladius	128737	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Heterotrissocladius			marcidus		Heterotrissocladius marcidus	128744	Species	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Heterotrissocladius	Heterotrissocladius Marcidus Group				Heterotrissocladius Marcidus Group	-139	Species Group	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Hydrobaenus					Hydrobaenus	128750	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Krenosmittia					Krenosmittia	128771	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Limnophyes					Limnophyes	128776	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Lopescladius					Lopescladius	128811	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Metriocnemus					Metriocnemus	128821	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Nanocladius					Nanocladius	128844	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Orthocladius					Orthocladius	128874	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Orthocladius		Euorthocladius			Orthocladius (Euorthocladius)	568520	Subgenus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Orthocladius		Symposiocladius			Orthocladius (Symposiocladius)	568523	Subgenus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Orthocladius		Symposiocladius	lignicola		Orthocladius lignicola	128913	Species	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Parachaetocladius					Parachaetocladius	128951	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Parakiefferiella					Parakiefferiella	128968	Genus	False	False	False	False	True
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Parametriocnemus					Parametriocnemus	128978	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Paraphaenocladius					Paraphaenocladius	128989	Genus	False	False	False	False	False
	Arthropoda	Hexapoda		Insecta	Pterygota	Neoptera		Diptera	Nematocera	Culicomorpha		Chironomidae	Orthocladiinae					Parorthocladius					Parorthocladius	129011	Genus	False	False	False	False	False
