Subkingdom,Phylum,Subphylum,Superclass,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Custom Subfamily,Tribe,Genus Group,Subtribe,Genus,Species Group,Subgenus,Species,Subspecies,Taxon Name,TSN,Taxonomic Rank,Fore Wisseman 2012-Clinger,Fore Wisseman 2012-Intolerant,Fore Wisseman 2012-Long Lived,Fore Wisseman 2012-Predator,Fore Wisseman 2012-Tolerant
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,,,,,,Narpus,,,,,Narpus,114142,Genus,TRUE,FALSE,TRUE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,,,,,,Narpus,,,concolor,,Narpus concolor,114144,Species,TRUE,FALSE,TRUE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,,,,,,Optioservus,,,,,Optioservus,114177,Genus,TRUE,FALSE,TRUE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,,,,,,Optioservus,,,quadrimaculatus,,Optioservus quadrimaculatus,114180,Species,TRUE,FALSE,TRUE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Elmidae,,,,,,Zaitzevia,,,,,Zaitzevia,114205,Genus,TRUE,FALSE,TRUE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Heteroceridae,,,,,,,,,,,Heteroceridae,114262,Family,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Elateriformia,Byrrhoidea,Psephenidae,Eubriinae,,,,,Dicranopselaphus,,,,,Dicranopselaphus,114091,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Elateriformia,Scirtoidea,Scirtidae,,,,,,,,,,,Scirtidae,113924,Family,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Staphyliniformia,Hydrophiloidea,Helophoridae,,,,,,Helophorus,,,,,Helophorus,113106,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Staphyliniformia,Hydrophiloidea,Hydrochidae,,,,,,Hydrochus,,,,,Hydrochus,113166,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Staphyliniformia,Hydrophiloidea,Hydrophilidae,,,,,,,,,,,Hydrophilidae,112811,Family,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Staphyliniformia,Hydrophiloidea,Hydrophilidae,Hydrophilinae,,Anacaenini,,,Anacaena,,,,,Anacaena,112878,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Staphyliniformia,Hydrophiloidea,Hydrophilidae,Hydrophilinae,,Anacaenini,,,Crenitis,,,,,Crenitis,113220,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Staphyliniformia,Hydrophiloidea,Hydrophilidae,Hydrophilinae,,Anacaenini,,,Paracymus,,,,,Paracymus,112909,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Staphyliniformia,Hydrophiloidea,Hydrophilidae,Hydrophilinae,,Hydrophilini,,,Cymbiodyta,,,,,Cymbiodyta,113017,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Staphyliniformia,Hydrophiloidea,Hydrophilidae,Hydrophilinae,,Laccobiini,,,Laccobius,,,,,Laccobius,112858,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Staphyliniformia,Hydrophiloidea,Hydrophilidae,Hydrophilinae,,Sperchopsini,,,Ametor,,,,,Ametor,112890,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Hydraenidae,,,,,,Hydraena,,,,,Hydraena,112757,Genus,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Hydraenidae,,,,,,Limnebius,,,,,Limnebius,112768,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Hydraenidae,,,,,,Ochthebius,,,,,Ochthebius,112777,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Coleoptera,Polyphaga,Staphyliniformia,Staphylinoidea,Staphylinidae,,,,,,,,,,,Staphylinidae,113265,Family,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,,,,,,,,,,,,,,,Diptera,118831,Order,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,,,,,,,,,,,,,,Brachycera,130052,Suborder,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Canaceidae,,,,,,,,,,,Canaceidae,148316,Family,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Dolichopodidae,,,,,,,,,,,Dolichopodidae,136824,Family,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empididae,,,,,,,,,,,Empididae,135830,Family,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empididae,,,,,,Empididae Genus A,,,,,Empididae Genus A,-131,Genus,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empididae,,,,,,Empididae Genus B,,,,,Empididae Genus B,-132,Genus,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empididae,Clinocerinae,,,,,Clinocera,,,,,Clinocera,135849,Genus,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empididae,Clinocerinae,,,,,Roederiodes,,,,,Roederiodes,135893,Genus,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empididae,Clinocerinae,,,,,Trichoclinocera,,,,,Trichoclinocera,135903,Genus,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empididae,Clinocerinae,,,,,Wiedemannia,,,,,Wiedemannia,135920,Genus,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empididae,Hemerodromiinae,,,,,,,,,,Hemerodromiinae,136290,Subfamily,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empididae,Hemerodromiinae,,Hemerodromiini,,,Chelifera,,,,,Chelifera,136305,Genus,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empididae,Hemerodromiinae,,Hemerodromiini,,,Hemerodromia,,,,,Hemerodromia,136327,Genus,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empididae,Hemerodromiinae,,Hemerodromiini,,,Neoplasta,,,,,Neoplasta,136352,Genus,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empididae,Hemerodromiinae,,Hemerodromiini,Chelifera/Metachela,,,,,,,Chelifera/Metachela,-5,Genus Group,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Empididae,Oreogetoninae,,,,,Oreogeton,,,,,Oreogeton,136377,Genus,TRUE,TRUE,TRUE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Ephydridae,,,,,,,,,,,Ephydridae,146893,Family,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Muscidae,,,,,,,,,,,Muscidae,150025,Family,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Phoridae,,,,,,,,,,,Phoridae,138921,Family,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Sciomyzidae,,,,,,,,,,,Sciomyzidae,144653,Family,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Muscomorpha,,Syrphidae,,,,,,,,,,,Syrphidae,139621,Family,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,Stratiomyidae,,,,,,,,,,,Stratiomyidae,130150,Family,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,Stratiomyidae,Beridinae,,,,,Allognosta,,,,,Allognosta,130160,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Stratiomyomorpha,,Stratiomyidae,Stratiomyinae,,Oxycerini,,,Caloparyphus,,,,,Caloparyphus,130409,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Tabanomorpha,,Athericidae,,,,,,,,,,,Athericidae,130928,Family,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Tabanomorpha,,Athericidae,,,,,,Atherix,,,,,Atherix,130929,Genus,TRUE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Tabanomorpha,,Pelecorhynchidae,,,,,,Glutops,,,,,Glutops,130915,Genus,FALSE,FALSE,TRUE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Tabanomorpha,,Pelecorhynchidae,,,,,,Glutops,,,bandus,,Glutops bandus,130916,Species,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Tabanomorpha,,Tabanidae,,,,,,,,,,,Tabanidae,130934,Family,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Tabanomorpha,,Tabanidae,Chrysopsinae,,Chrysopsini,,,Chrysops,,,,,Chrysops,131078,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Brachycera,Tabanomorpha,,Tabanidae,Tabaninae,,Tabanini,,,Hybomitra,,,,,Hybomitra,131321,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,,,,,,,,,,,,,,Nematocera,118832,Suborder,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Bibionomorpha,,Mycetophilidae,,,,,,,,,,,Mycetophilidae,121636,Family,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Blephariceromorpha,,Blephariceridae,,,,,,,,,,,Blephariceridae,121227,Family,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Blephariceromorpha,,Blephariceridae,Blepharicerinae,,Blepharicerini,,,Agathon,,,,,Agathon,121230,Genus,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Blephariceromorpha,,Blephariceridae,Blepharicerinae,,Blepharicerini,,,Blepharicera,,,,,Blepharicera,121255,Genus,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Blephariceromorpha,,Deuterophlebiidae,,,,,,Deuterophlebia,,,,,Deuterophlebia,121287,Genus,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Ceratopogonidae,,,,,,,,,,,Ceratopogonidae,127076,Family,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Ceratopogonidae,Ceratopogoninae,,,,,,,,,,Ceratopogoninae,127338,Subfamily,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Ceratopogonidae,Ceratopogoninae,,Ceratopogonini,,,Ceratopogon,,,,,Ceratopogon,127564,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Ceratopogonidae,Ceratopogoninae,,Ceratopogonini,,,Monohelea,,,,,Monohelea,127575,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Ceratopogonidae,Ceratopogoninae,,Ceratopogonini,,,Serromyia,,,,,Serromyia,127614,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Ceratopogonidae,Ceratopogoninae,,Culicoidini,,,Culicoides,,,,,Culicoides,127340,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Ceratopogonidae,Ceratopogoninae,,Palpomyiini,,,,,,,,Palpomyiini,127774,Tribe,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Ceratopogonidae,Ceratopogoninae,,Palpomyiini,,,Bezzia,,,,,Bezzia,127778,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Ceratopogonidae,Ceratopogoninae,,Palpomyiini,Bezzia/Palpomyia,,,,,,,Bezzia/Palpomyia,-140,Genus Group,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Ceratopogonidae,Ceratopogoninae,,Sphaeromiini,,,Probezzia,,,,,Probezzia,127729,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Ceratopogonidae,Ceratopogoninae,,Sphaeromiini,,,Sphaeromias,,,,,Sphaeromias,127761,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Ceratopogonidae,Forcipomyiinae,,,,,,,,,,Forcipomyiinae,127112,Subfamily,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Ceratopogonidae,Forcipomyiinae,,,,,Atrichopogon,,,,,Atrichopogon,127113,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Ceratopogonidae,Forcipomyiinae,,,,,Forcipomyia,,,,,Forcipomyia,127152,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chaoboridae,,,,,,,,,,,Chaoboridae,125886,Family,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chaoboridae,Chaoborinae,,,,,Chaoborus,,,,,Chaoborus,125904,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,,,,,,,,,,,Chironomidae,127917,Family,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,,,,,,,,,Chironominae,129228,Subfamily,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,,,,,,Chironomini,129229,Tribe,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Chironomus,,,,,Chironomus,129254,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Cryptochironomus,,,,,Cryptochironomus,129368,Genus,FALSE,FALSE,FALSE,TRUE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Demicryptochironomus,,,,,Demicryptochironomus,129421,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Dicrotendipes,,,,,Dicrotendipes,129428,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Glyptotendipes,,,,,Glyptotendipes,129483,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Microtendipes,,,,,Microtendipes,129535,Genus,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Microtendipes,Microtendipes Pedellus Group,,,,Microtendipes Pedellus Group,-24,Species Group,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Microtendipes,Microtendipes Rydalensis Group,,,,Microtendipes Rydalensis Group,-141,Species Group,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Paracladopelma,,,,,Paracladopelma,129597,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Paratendipes,,,,,Paratendipes,129623,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Phaenopsectra,,,,,Phaenopsectra,129637,Genus,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Polypedilum,,,,,Polypedilum,129657,Genus,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Robackia,,,,,Robackia,129730,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Saetheria,,,,,Saetheria,129735,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Sergentia,,,,,Sergentia,129739,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Stenochironomus,,,,,Stenochironomus,129746,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Stictochironomus,,,,,Stictochironomus,129785,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Tribelos,,,,,Tribelos,129820,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Chironomini,,,Tribelos,,,jucundus,,Tribelos jucundus,129827,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Pseudochironomini,,,Pseudochironomus,,,,,Pseudochironomus,129851,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Tanytarsini,,,,,,,,Tanytarsini,129872,Tribe,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Tanytarsini,,,Cladotanytarsus,,,,,Cladotanytarsus,129873,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Tanytarsini,,,Constempellina,,,brevicosta,,Constempellina brevicosta,129885,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Tanytarsini,,,Micropsectra,,,,,Micropsectra,129890,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Tanytarsini,,,Paratanytarsus,,,,,Paratanytarsus,129935,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Tanytarsini,,,Rheotanytarsus,,,,,Rheotanytarsus,129952,Genus,TRUE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Tanytarsini,,,Stempellina,,,,,Stempellina,129962,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Tanytarsini,,,Stempellinella,,,,,Stempellinella,129969,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Tanytarsini,,,Sublettea,,,,,Sublettea,129975,Genus,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Tanytarsini,,,Sublettea,,,coffmani,,Sublettea coffmani,129976,Species,FALSE,FALSE,FALSE,FALSE,FALSE
,Arthropoda,Hexapoda,,Insecta,Pterygota,Neoptera,,Diptera,Nematocera,Culicomorpha,,Chironomidae,Chironominae,,Tanytarsini,,,Tanytarsus,,,,,Tanytarsus,129978,Genus,TRUE,FALSE,FALSE,FALSE,FALSE
